2.303187,0.2182757,0.9927233,0.004471603
2.388299,0.3927827,0.9607074,0.004438141
2.480088,0.5128608,0.9063151,0.004381294
2.587468,0.5633017,0.8373513,0.004309216
2.679024,0.5294355,0.7604083,0.0042288





2.303438,0.2188788,0.9927448,0.004471625
2.388316,0.3938347,0.9608237,0.004438263
2.479361,0.5149325,0.9065924,0.004381583
2.586999,0.5657866,0.8378327,0.004309719
2.679063,0.5327789,0.7611173,0.00422954





2.303187,0.2192234,0.9927684,0.00447165
2.387989,0.3946443,0.960951,0.004438396
2.479254,0.5158676,0.9068959,0.004381901
2.586262,0.5690694,0.8383597,0.00431027
2.678856,0.5362414,0.7618936,0.004230352
2.737823,0.477106,0.6820626,0.004146916




2.303513,0.2198685,0.9927886,0.004471672
2.387884,0.3958287,0.96106,0.00443851
2.478343,0.5181777,0.9071561,0.004382172
2.585815,0.5709535,0.8388113,0.004310742
2.678737,0.5393482,0.7625588,0.004231047
2.738309,0.4805798,0.6829507,0.004147845




2.303069,0.2204188,0.9928113,0.004471696
2.387852,0.3965791,0.9611827,0.004438639
2.478619,0.5188321,0.9074484,0.004382478
2.585221,0.5735714,0.8393188,0.004311272
2.678487,0.542531,0.7633064,0.004231829
2.738152,0.4837563,0.6839489,0.004148888




2.303348,0.2208732,0.9928316,0.004471716
2.387639,0.3976229,0.9612927,0.004438753
2.478027,0.5205727,0.9077107,0.004382752
2.584655,0.5758926,0.8397741,0.004311748
2.678254,0.5457262,0.7639772,0.00423253
2.738392,0.4872667,0.6848448,0.004149825




2.30335,0.2213617,0.9928536,0.004471739
2.387628,0.3984908,0.9614111,0.004438878
2.477574,0.5221324,0.907993,0.004383048
2.584092,0.5782469,0.8402643,0.004312261
2.67812,0.5491108,0.7646993,0.004233284
2.738751,0.4908358,0.685809,0.004150832




2.303384,0.2218449,0.9928769,0.004471763
2.387419,0.3995046,0.9615369,0.004439009
2.477337,0.5235254,0.9082928,0.00438336
2.58354,0.5808743,0.8407849,0.004312804
2.677957,0.5522887,0.7654662,0.004234085
2.739075,0.4942729,0.6868328,0.004151902




2.303175,0.2223289,0.992898,0.004471786
2.387398,0.4002721,0.9616508,0.004439128
2.477137,0.5247701,0.9085646,0.004383645
2.582819,0.5843259,0.8412566,0.004313298
2.678168,0.556174,0.766161,0.004234812
2.739037,0.4975781,0.6877607,0.004152872




2.303275,0.2227657,0.9929182,0.004471806
2.387158,0.401234,0.9617597,0.004439241
2.476536,0.5263538,0.9088243,0.004383916
2.58217,0.585759,0.8417076,0.004313769
2.677573,0.5593446,0.7668254,0.004235506
2.739001,0.5012283,0.6886477,0.004153798




2.303216,0.2233517,0.9929403,0.00447183
2.386939,0.4023103,0.9618792,0.004439367
2.476022,0.5280353,0.9091091,0.004384213
2.581666,0.5882813,0.8422019,0.004314286
2.677597,0.5626554,0.7675535,0.004236267
2.739496,0.504708,0.6896201,0.004154815




2.302842,0.22382,0.9929605,0.004471851
2.386919,0.402975,0.9619881,0.00443948
2.476027,0.5288537,0.9093686,0.004384485
2.580934,0.5904416,0.8426526,0.004314757
2.676803,0.5654012,0.7682175,0.004236961
2.739023,0.5079137,0.6905066,0.004155741




2.303158,0.2242862,0.9929805,0.004471872
2.386835,0.4039823,0.9620966,0.004439593
2.475491,0.5306056,0.9096276,0.004384755
2.580299,0.5933969,0.843102,0.004315227
2.677047,0.5693451,0.7688795,0.004237653
2.739649,0.51174,0.6913906,0.004156666




2.302696,0.2246466,0.9930041,0.004471896
2.386574,0.4047085,0.962224,0.004439726
2.475343,0.5315462,0.9099312,0.004385073
2.579635,0.5951293,0.8436293,0.004315778
2.676338,0.5722029,0.7696562,0.004238465
2.739054,0.5148504,0.6924276,0.004157749




2.30313,0.2253107,0.9930224,0.004471916
2.386506,0.4059268,0.9623227,0.00443983
2.474808,0.5335006,0.9101664,0.004385319
2.579192,0.5978408,0.8440377,0.004316204
2.676547,0.575925,0.7702577,0.004239094
2.739583,0.5184678,0.6932309,0.004158589




2.303134,0.2257579,0.9930428,0.004471937
2.386327,0.4068377,0.9624324,0.004439944
2.474559,0.5347853,0.9104281,0.004385591
2.5785,0.6004658,0.844492,0.004316679
2.676313,0.5792802,0.770927,0.004239792
2.739758,0.5220291,0.6941245,0.004159522




2.302702,0.2263118,0.9930651,0.00447196
2.386303,0.4076376,0.9625532,0.00444007
2.47445,0.535907,0.9107161,0.004385893
2.57795,0.6023243,0.844992,0.004317202
2.675616,0.5818733,0.7716635,0.004240563
2.739467,0.5251474,0.695108,0.00416055




2.302661,0.2264885,0.9930846,0.004471981
2.38603,0.4082995,0.9626585,0.004440181
2.474024,0.5369879,0.9109671,0.004386155
2.577189,0.6044723,0.8454278,0.004317657
2.67522,0.5853721,0.7723054,0.004241234
2.739413,0.5288239,0.6959651,0.004161446




2.302926,0.2272619,0.9931032,0.004472
2.386041,0.4095244,0.9627588,0.004440286
2.473506,0.539005,0.9112064,0.004386406
2.576624,0.6076611,0.8458432,0.004318091
2.675562,0.5892177,0.7729173,0.004241873
2.739881,0.5323004,0.6967822,0.0041623




2.302982,0.2277641,0.993123,0.00447202
2.385602,0.4106609,0.9628656,0.004440397
2.473424,0.5402345,0.9114609,0.004386672
2.576116,0.6098382,0.8462851,0.004318554
2.675287,0.5923424,0.7735683,0.004242553
2.740147,0.5358512,0.6976514,0.004163208




2.302938,0.2282926,0.9931446,0.004472042
2.385659,0.4115407,0.9629822,0.004440519
2.473091,0.5417328,0.911739,0.004386962
2.575636,0.6120163,0.8467678,0.004319057
2.674915,0.5952278,0.7742794,0.004243297
2.73996,0.538931,0.6986008,0.004164201




2.302789,0.2287614,0.993163,0.004472062
2.385695,0.4122762,0.9630816,0.004440623
2.472645,0.5430989,0.911976,0.00438721
2.574998,0.6140617,0.8471794,0.004319488
2.674528,0.5986633,0.7748855,0.00424393
2.739901,0.542526,0.6994103,0.004165047




2.302881,0.2292866,0.9931837,0.004472084
2.385489,0.4133438,0.9631934,0.00444074
2.472415,0.5445392,0.9122425,0.004387489
2.574295,0.6167759,0.847642,0.004319971
2.674319,0.6022351,0.7755671,0.004244643
2.740016,0.5461388,0.7003204,0.004165999




2.302507,0.2297159,0.9932021,0.004472103
2.385413,0.4140019,0.9632929,0.004440843
2.472196,0.5455212,0.9124798,0.004387736
2.573545,0.6184714,0.8480539,0.004320402
2.672572,0.6021283,0.7761739,0.004245277
2.740178,0.5493157,0.7011306,0.004166845




2.303041,0.2297156,0.9932089,0.00447211
2.386044,0.4140933,0.9633299,0.004440882
2.472358,0.5461323,0.912568,0.004387829
2.573976,0.6194336,0.8482071,0.004320562
2.674468,0.6063952,0.7763996,0.004245512
2.740872,0.5507591,0.701432,0.004167161




2.30282,0.2307843,0.993242,0.004472145
2.385003,0.4161987,0.9635081,0.004441069
2.471831,0.5484343,0.9129928,0.004388273
2.572749,0.6229398,0.8489445,0.004321333
2.673352,0.611751,0.7774858,0.004246648
2.740264,0.5565488,0.7028825,0.004168677




2.302356,0.2311705,0.9932618,0.004472166
2.385214,0.4166732,0.9636152,0.004441181
2.471208,0.5497411,0.9132482,0.00438854
2.571757,0.6251941,0.849388,0.004321796
2.672539,0.6148592,0.7781391,0.004247331
2.739845,0.5601158,0.7037547,0.004169588




2.302823,0.2317654,0.9932819,0.004472187
2.384907,0.4180146,0.9637238,0.004441294
2.47102,0.5514385,0.9135072,0.00438881
2.571456,0.627694,0.8498377,0.004322266
2.672874,0.618899,0.7788014,0.004248022
2.740522,0.5639015,0.704639,0.004170512




2.302724,0.2323033,0.9933009,0.004472206
2.384911,0.4188915,0.9638262,0.004441401
2.470776,0.5527966,0.9137513,0.004389066
2.570883,0.6298692,0.8502614,0.004322709
2.672448,0.6220037,0.7794257,0.004248675
2.740605,0.5674382,0.7054726,0.004171384




2.302756,0.2327987,0.9933192,0.004472225
2.384596,0.4199327,0.9639252,0.004441504
2.470721,0.5539686,0.9139873,0.004389313
2.570483,0.6316723,0.8506711,0.004323137
2.671875,0.6246461,0.7800292,0.004249306
2.740371,0.5706256,0.7062785,0.004172226




2.30236,0.2332971,0.9933379,0.004472245
2.384748,0.4205628,0.9640261,0.00444161
2.470024,0.5554773,0.9142278,0.004389564
2.569481,0.6341471,0.8510888,0.004323574
2.671301,0.6280095,0.7806444,0.004249949
2.739962,0.5740926,0.7071,0.004173085




2.302642,0.2338589,0.9933566,0.004472264
2.384517,0.4217477,0.9641275,0.004441716
2.470126,0.5567355,0.9144697,0.004389817
2.569224,0.6360968,0.8515087,0.004324012
2.670955,0.6310006,0.7812631,0.004250595
2.740292,0.5777101,0.707926,0.004173948




2.302722,0.2342854,0.9933759,0.004472285
2.384297,0.4227054,0.9642313,0.004441825
2.469888,0.5581019,0.9147173,0.004390075
2.568691,0.6382614,0.8519384,0.004324462
2.670775,0.6343464,0.7818961,0.004251258
2.740726,0.5814824,0.7087712,0.004174831




2.302697,0.2347824,0.9933948,0.004472305
2.384308,0.4235696,0.9643334,0.004441931
2.469519,0.5595537,0.9149605,0.004390329
2.568053,0.6404914,0.8523608,0.004324903
2.670402,0.6376943,0.7825181,0.004251907
2.740578,0.5849127,0.7096019,0.004175699




2.302625,0.2352613,0.9934123,0.004472323
2.384208,0.4244328,0.9644281,0.004442031
2.469189,0.5608823,0.9151863,0.004390565
2.567313,0.6427394,0.8527528,0.004325313
2.670197,0.6417415,0.7830957,0.004252511
2.740507,0.5887138,0.710373,0.004176505




2.302198,0.235729,0.9934319,0.004472344
2.384158,0.4251637,0.964534,0.004442141
2.468633,0.5622765,0.9154388,0.004390829
2.566294,0.6455871,0.8531912,0.004325771
2.669337,0.6443865,0.7837414,0.004253186
2.74017,0.5920514,0.7112353,0.004177406




2.302506,0.2364103,0.993449,0.004472361
2.384256,0.4262976,0.964626,0.004442237
2.468699,0.5636951,0.9156582,0.004391058
2.566324,0.6469406,0.8535722,0.004326169
2.669145,0.6472645,0.7843026,0.004253773
2.740333,0.5952907,0.7119846,0.004178189




2.302542,0.2368661,0.9934683,0.004472381
2.383824,0.4273837,0.9647303,0.004442345
2.468496,0.5650553,0.915907,0.004391318
2.565896,0.6488838,0.854004,0.00432662
2.668971,0.6509243,0.7849386,0.004254437
2.740614,0.5991387,0.7128339,0.004179077




2.302516,0.2373635,0.9934865,0.004472401
2.383828,0.4282601,0.9648288,0.004442449
2.468269,0.5663946,0.9161419,0.004391564
2.565381,0.6509361,0.8544117,0.004327047
2.668514,0.6539837,0.7855393,0.004255065
2.740516,0.6025662,0.713636,0.004179915




2.302418,0.2378684,0.9935035,0.004472419
2.383814,0.4290948,0.9649205,0.004442545
2.467842,0.5678132,0.9163603,0.004391792
2.564679,0.6532056,0.854791,0.004327444
2.66824,0.6579332,0.786098,0.004255649
2.740696,0.6065784,0.7143821,0.004180694




2.302069,0.2382215,0.9935232,0.004472438
2.383701,0.4297838,0.9650267,0.004442656
2.46722,0.5691913,0.9166138,0.004392057
2.563621,0.655858,0.855231,0.004327903
2.667337,0.6607193,0.7867462,0.004256326
2.740123,0.6099142,0.7152475,0.004181599




2.302364,0.2390081,0.9935398,0.004472456
2.383875,0.4309861,0.9651165,0.00444275
2.467271,0.5707476,0.9168277,0.004392281
2.563215,0.6583449,0.8556025,0.004328291
2.667165,0.6637852,0.7872934,0.004256898
2.74025,0.6132367,0.7159783,0.004182364




2.302187,0.2393316,0.9935575,0.004472475
2.383531,0.4317791,0.9652118,0.00444285
2.467037,0.5718283,0.917055,0.004392519
2.562996,0.6592675,0.8559971,0.004328704
2.666675,0.6671595,0.7878746,0.004257505
2.74067,0.6174904,0.7167543,0.004183175




2.302444,0.2399675,0.9935755,0.004472493
2.383417,0.4329858,0.965309,0.00444295
2.467076,0.573248,0.9172867,0.004392761
2.562638,0.6614936,0.8563994,0.004329124
2.666216,0.6699913,0.7884672,0.004258126
2.740176,0.6203097,0.7175456,0.004184001




2.303014,0.2399518,0.9935805,0.004472499
2.38389,0.4331242,0.9653358,0.00444298
2.46754,0.5734928,0.9173506,0.004392828
2.562972,0.661994,0.8565102,0.00432924
2.666606,0.6708751,0.7886306,0.004258296
2.740725,0.621402,0.7177637,0.004184229




2.302656,0.2403996,0.9935974,0.004472516
2.383887,0.4338014,0.9654273,0.004443075
2.467051,0.5748132,0.9175687,0.004393056
2.562301,0.6638898,0.856889,0.004329636
2.666232,0.6747199,0.7891885,0.004258879
2.741118,0.6256849,0.7185087,0.004185008




2.302141,0.2416229,0.9936273,0.004472548
2.383463,0.4356659,0.9655886,0.004443243
2.465938,0.5776646,0.9179534,0.004393457
2.56076,0.6681965,0.8575568,0.004330334
2.665193,0.6804344,0.7901722,0.004259907
2.740381,0.6314448,0.7198221,0.004186381




2.302337,0.241985,0.9936443,0.004472565
2.382866,0.4367682,0.9656807,0.00444334
2.466042,0.5786884,0.918173,0.004393687
2.560436,0.6696146,0.8579381,0.004330732
2.664425,0.6828772,0.7907338,0.004260493
2.740432,0.6352381,0.7205721,0.004187164




2.302316,0.2425395,0.9936612,0.004472584
2.383102,0.4375948,0.9657716,0.004443435
2.465639,0.5801834,0.9183896,0.004393913
2.559577,0.6722453,0.8583142,0.004331125
2.663921,0.6861764,0.7912879,0.004261073
2.739976,0.638413,0.7213119,0.004187938




2.302325,0.243031,0.9936787,0.004472602
2.382775,0.4386437,0.9658664,0.004443533
2.465693,0.5813673,0.9186157,0.004394149
2.559376,0.6738067,0.8587067,0.004331536
2.663432,0.6891497,0.7918661,0.004261677
2.740039,0.642159,0.7220839,0.004188744




2.302105,0.243685,0.9936959,0.004472619
2.383133,0.4394525,0.9659594,0.004443631
2.465109,0.5830753,0.9188374,0.004394381
2.558897,0.6759641,0.8590915,0.004331938
2.66322,0.6928021,0.792433,0.00426227
2.740265,0.6459802,0.722841,0.004189536




2.302871,0.2435431,0.9937001,0.004472624
2.383304,0.439666,0.9659822,0.004443655
2.465852,0.5830187,0.9188918,0.004394439
2.558997,0.6765795,0.8591861,0.004332037
2.663348,0.6934335,0.7925722,0.004262416
2.740345,0.6466169,0.7230269,0.004189731




2.302561,0.2440722,0.9937184,0.004472643
2.383303,0.4405005,0.966081,0.004443758
2.465552,0.5844157,0.9191275,0.004394685
2.558728,0.6781597,0.8595952,0.004332464
2.662863,0.6967545,0.7931748,0.004263045
2.74079,0.6510209,0.7238315,0.004190571




2.302221,0.2451453,0.9937458,0.004472672
2.382702,0.4423338,0.9662288,0.004443912
2.464472,0.5870587,0.9194797,0.004395052
2.55705,0.6823337,0.8602067,0.004333103
2.66161,0.702403,0.7940756,0.004263986
2.739678,0.6565264,0.7250344,0.004191828




2.30195,0.2456146,0.9937637,0.004472691
2.382553,0.4431874,0.9663256,0.004444013
2.464384,0.5882537,0.9197105,0.004395294
2.556896,0.6836453,0.8606074,0.004333523
2.660976,0.7051847,0.794666,0.004264603
2.740116,0.6609255,0.7258226,0.004192652




2.301961,0.2463374,0.99378,0.004472708
2.382688,0.4442523,0.9664136,0.004444106
2.464249,0.5897962,0.9199205,0.004395513
2.556624,0.685694,0.8609719,0.004333903
2.660695,0.7083374,0.795203,0.004265164
2.739961,0.6641617,0.7265397,0.004193401




2.302799,0.2461649,0.9937845,0.004472713
2.382919,0.4444454,0.9664377,0.00444413
2.464703,0.5899493,0.9199778,0.004395573
2.556485,0.6866995,0.8610715,0.004334007
2.660814,0.7093077,0.7953496,0.004265318
2.739987,0.6648436,0.7267354,0.004193606




2.302353,0.2465861,0.9938021,0.00447273
2.382915,0.4451156,0.9665326,0.00444423
2.464314,0.5912063,0.9202041,0.004395809
2.55625,0.6879917,0.8614644,0.004334418
2.660236,0.7123625,0.7959282,0.004265923
2.740384,0.6692229,0.7275082,0.004194413




2.301897,0.2479198,0.9938295,0.00447276
2.382481,0.4471191,0.9666809,0.004444385
2.463596,0.5939302,0.9205579,0.004396179
2.555167,0.6916637,0.8620785,0.00433506
2.659123,0.7175876,0.796833,0.004266869
2.73978,0.6751689,0.7287162,0.004195677




2.302389,0.2476648,0.9938352,0.004472766
2.382755,0.4470965,0.9667115,0.004444417
2.464016,0.5939519,0.9206306,0.004396255
2.555262,0.6920707,0.8622048,0.004335192
2.65916,0.718466,0.7970191,0.004267063
2.739845,0.6761161,0.7289647,0.004195936




2.301915,0.2489071,0.9938608,0.004472792
2.382349,0.4489512,0.9668499,0.004444561
2.463059,0.5966403,0.9209605,0.0043966
2.554109,0.6955699,0.8627776,0.00433579
2.657904,0.7238091,0.7978628,0.004267945
2.739408,0.6825055,0.7300913,0.004197114




2.302732,0.2488203,0.9938666,0.004472798
2.382549,0.4492638,0.9668808,0.004444594
2.463652,0.5968611,0.9210343,0.004396677
2.554095,0.696618,0.8629057,0.004335924
2.65817,0.7249736,0.7980515,0.004268142
2.739486,0.6830893,0.7303433,0.004197377




2.302713,0.2493392,0.9938821,0.004472815
2.382552,0.4501667,0.9669648,0.004444682
2.463289,0.5982925,0.9212348,0.004396887
2.553666,0.698449,0.8632537,0.004336288
2.657747,0.7284583,0.7985641,0.004268677
2.739398,0.6867229,0.7310277,0.004198092




2.30186,0.2504656,0.9939096,0.004472842
2.382108,0.4518281,0.9671131,0.004444836
2.462573,0.6006792,0.9215882,0.004397256
2.552794,0.7013441,0.8638674,0.004336929
2.656277,0.7329509,0.799468,0.004269623
2.739141,0.6935589,0.7322347,0.004199354




2.302428,0.2503955,0.9939146,0.004472848
2.382353,0.452026,0.9671403,0.004444865
2.463108,0.6008363,0.9216529,0.004397324
2.552793,0.7021268,0.8639796,0.004337047
2.656466,0.7338188,0.7996334,0.004269795
2.739366,0.6943848,0.7324556,0.004199585




2.301832,0.2516066,0.9939414,0.004472876
2.381951,0.4538478,0.967285,0.004445016
2.462259,0.6034728,0.9219983,0.004397685
2.551967,0.7052699,0.8645791,0.004337673
2.655238,0.7390208,0.8005166,0.004270719
2.738979,0.7008789,0.7336348,0.004200817




2.30266,0.2515015,0.9939472,0.004472882
2.382188,0.4541341,0.9673163,0.004445049
2.462819,0.6037126,0.9220727,0.004397762
2.551819,0.7064853,0.8647084,0.004337808
2.655584,0.7407066,0.800707,0.004270917
2.738991,0.7013194,0.7338891,0.004201083




2.302655,0.2519985,0.9939614,0.004472896
2.382234,0.4549797,0.967393,0.004445129
2.462287,0.6051828,0.9222556,0.004397953
2.551481,0.7080573,0.8650259,0.00433814
2.654965,0.7436609,0.8011747,0.004271406
2.738682,0.7049589,0.7345136,0.004201736




2.301821,0.2531233,0.9939876,0.004472924
2.381618,0.4567107,0.9675346,0.004445277
2.461763,0.6074355,0.9225931,0.004398306
2.550315,0.7112567,0.865612,0.004338752
2.65338,0.7482501,0.802038,0.004272308
2.738369,0.7118545,0.7356664,0.00420294




2.301923,0.253646,0.9940029,0.00447294
2.38165,0.4576692,0.967617,0.004445363
2.461433,0.6089295,0.9227896,0.004398512
2.55003,0.7130805,0.865953,0.00433911
2.652854,0.7510809,0.8025403,0.004272833
2.738159,0.7154239,0.7363371,0.004203641




2.302627,0.2536056,0.9940082,0.004472946
2.381942,0.4579386,0.967646,0.004445393
2.461843,0.6092622,0.9228588,0.004398585
2.550107,0.7139591,0.8660733,0.004339235
2.653251,0.7528391,0.8027176,0.004273019
2.738311,0.7160543,0.7365738,0.004203889




2.30178,0.2547122,0.9940337,0.004472972
2.38144,0.4595916,0.9677832,0.004445537
2.46118,0.6115522,0.923186,0.004398926
2.549123,0.7168987,0.8666412,0.004339828
2.651662,0.7571466,0.8035542,0.004273893
2.738126,0.7232437,0.7376908,0.004205056




2.301812,0.2553183,0.9940493,0.004472989
2.381372,0.4606618,0.9678677,0.004445625
2.461115,0.6129694,0.9233875,0.004399137
2.548595,0.7190714,0.866991,0.004340195
2.651115,0.760116,0.8040695,0.004274431
2.737875,0.7266157,0.7383788,0.004205776




2.302028,0.2557465,0.9940646,0.004473005
2.381389,0.4615827,0.9679504,0.004445712
2.460371,0.6146789,0.9235845,0.004399342
2.548408,0.7207561,0.8673332,0.004340551
2.650514,0.7630293,0.8045734,0.004274958
2.737332,0.7299048,0.7390518,0.004206478




2.301752,0.2563913,0.9940792,0.004473019
2.381235,0.4625918,0.9680288,0.004445794
2.46064,0.6157638,0.9237714,0.004399538
2.547857,0.7227356,0.8676577,0.004340891
2.649956,0.7659856,0.8050515,0.004275458
2.737401,0.733887,0.7396901,0.004207146




